device_id,timestamp,room_temp_c,setpoint_c,ambient_temp_c,compressor_state,power_watt,mode
DVC-105,2026-06-12 15:30:00,24.41,24.0,37.25,1,1376.9,COOL
DVC-101,2026-06-05 15:00:00,24.61,24.0,36.79,1,1195.6,COOL
DVC-101,2026-06-10 06:45:00,26.29,26.0,27.33,0,46.9,OFF
DVC-105,2026-06-12 11:00:00,24.62,24.0,34.07,0,52.9,FAN
DVC-105,2026-06-14 17:30:00,24.63,24.0,35.71,1,1471.4,COOL
DVC-102,2026-06-11 13:15:00,24.05,24.0,36.99,1,1330.6,COOL
DVC-103,2026-06-01 01:30:00,27.07,26.0,25.99,0,39.7,OFF
DVC-101,2026-06-09 18:00:00,24.59,24.0,36.39,0,24.6,FAN
DVC-105,2026-06-06 05:30:00,25.73,26.0,25.79,0,33.6,OFF
DVC-105,2026-06-10 01:00:00,25.92,26.0,25.38,0,46.4,OFF
DVC-103,2026-06-03 06:15:00,25.79,26.0,27.02,0,31.8,OFF
DVC-105,2026-06-02 17:15:00,24.69,24.0,36.21,0,37.3,FAN
DVC-101,2026-06-01 06:00:00,25.95,26.0,26.5,0,49.6,OFF
DVC-104,2026-06-11 01:30:00,23.5,26.0,24.87,0,44.5,OFF
DVC-103,2026-06-04 01:30:00,26.25,26.0,26.36,0,43.5,OFF
DVC-104,2026-06-08 02:15:00,26.79,26.0,25.89,0,32.4,OFF
DVC-102,2026-06-11 05:30:00,25.22,26.0,26.5,0,53.3,OFF
DVC-105,2026-06-04 05:30:00,25.75,26.0,26.47,0,42.0,OFF
DVC-102,2026-06-08 12:00:00,24.27,24.0,35.18,1,1292.7,COOL
DVC-103,2026-06-09 08:45:00,26.2,26.0,30.84,0,63.4,FAN
DVC-105,2026-06-07 12:15:00,24.48,24.0,36.19,1,1377.6,COOL
DVC-103,2026-06-14 12:00:00,24.17,24.0,35.34,1,1390.4,COOL
DVC-105,2026-06-12 08:15:00,26.17,26.0,29.62,1,1239.3,COOL
DVC-104,2026-06-13 06:00:00,23.5,26.0,26.93,0,51.6,OFF
DVC-104,2026-06-06 07:15:00,26.27,26.0,28.18,0,46.3,OFF
DVC-105,2026-06-01 22:30:00,26.08,26.0,27.98,0,54.1,OFF
DVC-105,2026-06-11 05:45:00,26.2,26.0,27.92,0,45.0,OFF
DVC-102,2026-06-12 13:45:00,24.6,24.0,36.69,0,54.4,FAN
DVC-104,2026-06-12 00:45:00,23.5,26.0,25.24,0,41.7,OFF
DVC-102,2026-06-12 00:15:00,26.19,26.0,27.0,0,38.7,OFF
DVC-104,2026-06-09 05:45:00,23.5,26.0,27.11,0,31.4,OFF
DVC-105,2026-06-13 17:45:00,24.58,24.0,33.99,0,64.4,FAN
DVC-105,2026-06-11 05:15:00,25.92,26.0,24.36,0,69.5,OFF
DVC-105,2026-06-07 16:30:00,24.05,24.0,37.42,1,1434.1,COOL
DVC-105,2026-06-14 09:00:00,26.28,24.0,30.21,1,1650.7,COOL
DVC-103,2026-06-04 21:45:00,25.39,26.0,30.0,0,49.4,FAN
DVC-104,2026-06-06 04:30:00,25.7,26.0,25.71,0,39.0,OFF
DVC-104,2026-06-10 01:00:00,23.5,26.0,26.52,0,49.1,OFF
DVC-103,2026-06-09 13:30:00,24.27,24.0,37.08,1,1581.0,COOL
DVC-101,2026-06-12 08:15:00,25.94,26.0,29.66,1,1313.5,COOL
DVC-101,2026-06-12 05:15:00,25.94,26.0,27.7,0,47.4,OFF
DVC-103,2026-06-09 05:15:00,25.57,26.0,25.32,0,45.5,OFF
DVC-102,2026-06-05 21:00:00,24.39,26.0,30.81,0,32.5,FAN
DVC-103,2026-06-14 02:30:00,26.11,26.0,25.01,0,66.1,OFF
DVC-102,2026-06-12 22:00:00,25.19,26.0,29.03,0,58.7,OFF
DVC-105,2026-06-12 16:45:00,24.65,24.0,35.81,1,1338.1,COOL
DVC-105,2026-06-08 10:45:00,24.39,24.0,33.84,1,1538.5,COOL
DVC-103,2026-06-03 09:00:00,25.62,24.0,31.37,1,1414.8,COOL
DVC-103,2026-06-01 14:30:00,24.08,24.0,37.75,1,1315.8,COOL
DVC-101,2026-06-13 14:30:00,24.1,24.0,37.48,1,1332.6,COOL
DVC-101,2026-06-13 00:45:00,26.26,26.0,26.08,0,41.1,OFF
DVC-104,2026-06-07 17:00:00,24.6,24.0,35.7,0,55.9,FAN
DVC-103,2026-06-02 22:30:00,25.57,26.0,28.65,0,50.1,OFF
DVC-105,2026-06-05 04:00:00,25.29,26.0,25.85,0,42.9,OFF
DVC-104,2026-06-13 17:45:00,23.5,24.0,35.78,0,45.9,FAN
DVC-103,2026-06-08 22:30:00,25.6,26.0,28.55,0,45.0,OFF
DVC-102,2026-06-02 04:15:00,25.54,26.0,24.69,0,54.3,OFF
DVC-104,2026-06-04 23:00:00,25.4,26.0,27.15,0,64.6,OFF
DVC-105,2026-06-04 15:30:00,24.21,24.0,37.01,1,1452.5,COOL
DVC-104,2026-06-05 10:45:00,24.51,24.0,32.9,0,27.1,FAN
DVC-105,2026-06-04 06:30:00,26.18,26.0,27.76,0,51.9,OFF
DVC-103,2026-06-04 10:00:00,25.25,24.0,33.38,1,1410.5,COOL
DVC-102,2026-06-05 23:15:00,25.72,26.0,27.81,0,62.6,OFF
DVC-102,2026-06-06 20:15:00,24.46,24.0,32.26,0,41.6,FAN
DVC-102,2026-06-09 18:15:00,24.48,24.0,35.36,1,1488.0,COOL
DVC-102,2026-06-12 09:45:00,24.85,24.0,32.65,1,1406.5,COOL
DVC-101,2026-06-11 17:30:00,24.1,24.0,36.47,1,1290.7,COOL
DVC-103,2026-06-04 19:15:00,24.19,24.0,34.13,1,1264.2,COOL
DVC-101,2026-06-09 16:00:00,24.5,24.0,36.12,1,1164.3,COOL
DVC-102,2026-06-08 00:45:00,26.43,26.0,26.44,0,56.9,OFF
DVC-103,2026-06-04 16:45:00,24.32,24.0,36.09,1,1359.5,COOL
DVC-102,2026-06-04 10:15:00,24.61,24.0,32.81,1,1338.5,COOL
DVC-105,2026-06-08 00:00:00,26.43,26.0,26.43,0,55.0,OFF
DVC-104,2026-06-06 06:00:00,25.6,26.0,26.04,0,48.9,OFF
DVC-105,2026-06-05 09:45:00,25.68,24.0,31.3,1,1416.0,COOL
DVC-101,2026-06-06 03:45:00,26.15,26.0,25.68,0,40.1,OFF
DVC-104,2026-06-05 00:15:00,25.77,26.0,25.72,0,41.5,OFF
DVC-102,2026-06-08 17:15:00,24.49,24.0,36.17,1,1439.1,COOL
DVC-101,2026-06-01 01:00:00,26.71,26.0,24.63,0,48.5,OFF
DVC-101,2026-06-01 15:45:00,24.12,24.0,37.24,1,1485.0,COOL
DVC-104,2026-06-10 08:00:00,23.5,26.0,30.13,0,22.4,FAN
DVC-104,2026-06-12 18:30:00,23.5,24.0,33.89,0,36.3,FAN
DVC-105,2026-06-08 04:30:00,25.68,26.0,24.9,0,43.5,OFF
DVC-104,2026-06-06 10:15:00,24.33,24.0,33.62,1,1362.7,COOL
DVC-104,2026-06-05 15:30:00,24.03,24.0,36.66,1,1327.4,COOL
DVC-105,2026-06-02 14:45:00,24.29,24.0,36.73,1,1148.2,COOL
DVC-101,2026-06-09 21:15:00,25.0,26.0,30.63,0,41.3,FAN
DVC-102,2026-06-12 00:45:00,26.16,26.0,25.42,0,46.8,OFF
DVC-105,2026-06-08 09:45:00,24.91,24.0,32.3,1,1435.9,COOL
DVC-105,2026-06-04 08:30:00,26.38,26.0,30.92,0,27.8,FAN
DVC-105,2026-06-07 11:30:00,24.3,24.0,33.38,1,1448.6,COOL
DVC-105,2026-06-03 04:00:00,25.34,26.0,24.33,0,61.0,OFF
DVC-103,2026-06-04 01:15:00,26.47,26.0,24.69,0,43.3,OFF
DVC-101,2026-06-04 04:30:00,24.72,26.0,25.26,0,33.0,OFF
DVC-105,2026-06-01 12:30:00,24.71,24.0,35.59,0,43.9,FAN
DVC-103,2026-06-11 07:00:00,26.34,26.0,28.71,0,35.5,OFF
DVC-102,2026-06-14 03:45:00,25.48,26.0,25.29,0,30.2,OFF
DVC-105,2026-06-02 09:00:00,26.14,24.0,31.51,1,1338.7,COOL
DVC-103,2026-06-03 05:45:00,25.76,26.0,25.56,0,44.9,OFF
DVC-105,2026-06-10 03:30:00,25.67,26.0,25.71,0,44.3,OFF
DVC-101,2026-06-04 10:45:00,24.25,24.0,34.04,1,1216.7,COOL
DVC-104,2026-06-03 22:45:00,26.01,26.0,27.49,0,51.7,OFF
DVC-102,2026-06-02 09:30:00,25.33,24.0,31.45,1,1017.4,COOL
DVC-105,2026-06-14 03:00:00,26.51,26.0,25.91,0,43.9,OFF
DVC-101,2026-06-12 13:45:00,24.84,24.0,36.52,0,36.7,FAN
DVC-104,2026-06-11 11:00:00,23.5,24.0,33.52,1,1515.0,COOL
DVC-102,2026-06-02 02:15:00,25.76,26.0,25.72,0,49.1,OFF
DVC-103,2026-06-14 14:45:00,24.27,24.0,36.76,1,1194.9,COOL
DVC-102,2026-06-08 18:15:00,24.16,24.0,34.36,1,1497.6,COOL
DVC-103,2026-06-10 00:00:00,26.31,26.0,25.63,0,43.8,OFF
DVC-103,2026-06-12 13:45:00,24.66,24.0,36.75,0,32.3,FAN
DVC-101,2026-06-13 14:00:00,24.71,24.0,38.16,0,52.6,FAN
DVC-103,2026-06-05 09:00:00,26.06,24.0,31.36,1,1402.2,COOL
DVC-101,2026-06-04 05:15:00,24.89,26.0,27.05,0,42.6,OFF
DVC-101,2026-06-07 04:45:00,25.89,26.0,25.36,0,43.3,OFF
DVC-103,2026-06-02 04:15:00,25.78,26.0,25.34,0,51.2,OFF
DVC-104,2026-06-10 21:00:00,23.5,26.0,31.43,0,27.5,FAN
DVC-102,2026-06-13 07:15:00,25.83,26.0,27.78,0,46.7,OFF
DVC-101,2026-06-02 10:30:00,24.28,24.0,34.49,1,1355.6,COOL
DVC-105,2026-06-02 18:45:00,24.43,24.0,33.61,1,1379.0,COOL
DVC-101,2026-06-11 01:45:00,25.7,26.0,24.87,0,41.2,OFF
DVC-105,2026-06-13 15:00:00,24.66,24.0,37.08,0,28.8,FAN
DVC-104,2026-06-13 20:45:00,23.5,24.0,31.29,1,1207.6,COOL
DVC-103,2026-06-13 04:15:00,25.41,26.0,24.47,0,30.4,OFF
DVC-104,2026-06-06 08:15:00,26.37,26.0,29.11,0,51.8,FAN
DVC-101,2026-06-13 01:30:00,26.51,26.0,23.99,0,52.2,OFF
DVC-103,2026-06-08 23:00:00,26.0,26.0,28.29,0,45.7,OFF
DVC-102,2026-06-08 14:30:00,24.58,24.0,37.1,0,43.7,FAN
DVC-101,2026-06-05 02:45:00,26.17,26.0,25.1,0,37.0,OFF
DVC-103,2026-06-03 11:15:00,24.54,24.0,34.11,0,26.1,FAN
DVC-101,2026-06-13 13:15:00,24.59,24.0,35.98,1,1458.0,COOL
DVC-103,2026-06-03 00:00:00,26.25,26.0,26.9,0,56.8,OFF
DVC-103,2026-06-03 10:45:00,24.3,24.0,33.9,1,1404.8,COOL
DVC-101,2026-06-05 11:15:00,24.16,24.0,34.57,1,1360.9,COOL
DVC-104,2026-06-14 15:00:00,23.5,24.0,37.83,1,1193.7,COOL
DVC-103,2026-06-09 16:00:00,24.3,24.0,35.99,1,1378.6,COOL
DVC-105,2026-06-01 16:30:00,24.47,24.0,36.45,1,1536.2,COOL
DVC-102,2026-06-01 10:00:00,24.94,24.0,33.19,1,1157.7,COOL
DVC-102,2026-06-02 13:00:00,24.7,24.0,36.5,0,48.8,FAN
DVC-101,2026-06-10 17:45:00,24.45,24.0,35.86,1,1284.2,COOL
DVC-105,2026-06-01 09:15:00,25.69,24.0,31.85,1,1328.2,COOL
DVC-103,2026-06-06 18:00:00,24.74,24.0,35.57,0,58.8,FAN
DVC-102,2026-06-05 10:30:00,24.13,24.0,33.31,1,1469.3,COOL
DVC-103,2026-06-13 10:30:00,24.21,24.0,33.4,1,1254.3,COOL
DVC-105,2026-06-13 14:15:00,23.95,24.0,36.78,1,1427.9,COOL
DVC-102,2026-06-01 09:00:00,25.96,24.0,31.43,1,1388.8,COOL
DVC-102,2026-06-09 22:00:00,25.56,26.0,29.79,0,54.6,OFF
DVC-103,2026-06-05 20:00:00,24.01,24.0,32.36,1,1318.9,COOL
DVC-103,2026-06-13 16:15:00,24.13,24.0,37.53,1,1167.0,COOL
DVC-104,2026-06-03 20:00:00,24.47,24.0,32.66,0,33.7,FAN
DVC-105,2026-06-06 18:15:00,24.65,24.0,34.76,0,31.9,FAN
DVC-102,2026-06-09 03:15:00,25.18,26.0,25.0,0,30.8,OFF
DVC-102,2026-06-01 12:15:00,24.59,24.0,35.38,0,35.2,FAN
DVC-101,2026-06-12 20:45:00,24.39,24.0,31.39,0,53.6,FAN
DVC-102,2026-06-08 12:45:00,24.12,24.0,35.88,1,1481.0,COOL
DVC-101,2026-06-13 12:00:00,24.27,24.0,34.45,1,1535.3,COOL
DVC-103,2026-06-10 18:45:00,24.48,24.0,34.55,1,1397.5,COOL
DVC-105,2026-06-06 06:30:00,25.74,26.0,26.78,0,50.2,OFF
DVC-101,2026-06-12 14:30:00,24.22,24.0,37.01,1,1551.2,COOL
DVC-101,2026-06-14 15:15:00,24.65,24.0,36.78,0,40.9,FAN
DVC-101,2026-06-10 07:30:00,26.6,26.0,28.52,0,49.1,OFF
DVC-104,2026-06-04 00:30:00,26.09,26.0,25.53,0,57.8,OFF
DVC-103,2026-06-14 06:00:00,25.72,26.0,26.41,0,44.1,OFF
DVC-105,2026-06-04 19:00:00,24.35,24.0,34.25,1,1336.1,COOL
DVC-105,2026-06-14 22:30:00,25.77,26.0,28.84,0,43.4,OFF
DVC-105,2026-06-12 19:15:00,24.43,24.0,33.86,0,50.8,FAN
DVC-103,2026-06-12 05:00:00,25.78,26.0,24.62,0,40.1,OFF
DVC-105,2026-06-13 21:45:00,25.1,26.0,29.35,0,49.2,FAN
DVC-105,2026-06-05 12:15:00,24.11,24.0,35.34,1,1453.3,COOL
DVC-103,2026-06-13 05:15:00,25.5,26.0,26.1,0,47.8,OFF
DVC-102,2026-06-12 07:00:00,25.69,26.0,27.51,0,49.2,OFF
DVC-101,2026-06-10 21:45:00,25.25,26.0,30.1,0,36.5,FAN
DVC-103,2026-06-04 12:45:00,24.44,24.0,35.86,1,1184.2,COOL
DVC-101,2026-06-08 11:30:00,24.61,24.0,34.44,1,1405.9,COOL
DVC-101,2026-06-04 05:45:00,25.0,26.0,26.75,0,44.1,OFF
DVC-105,2026-06-07 14:00:00,24.43,24.0,37.02,1,1414.0,COOL
DVC-105,2026-06-07 10:00:00,25.17,24.0,32.14,1,1407.6,COOL
DVC-101,2026-06-05 01:00:00,26.11,26.0,25.97,0,50.6,OFF
DVC-101,2026-06-13 14:45:00,24.47,24.0,36.69,0,49.0,FAN
DVC-103,2026-06-10 06:15:00,25.09,26.0,28.01,0,40.7,OFF
DVC-102,2026-06-07 07:45:00,26.23,26.0,28.65,0,40.4,OFF
DVC-101,2026-06-07 19:00:00,24.57,24.0,35.0,0,61.4,FAN
DVC-101,2026-06-09 14:15:00,24.75,24.0,36.9,0,58.8,FAN
DVC-103,2026-06-06 00:30:00,25.76,26.0,27.73,0,62.7,OFF
DVC-105,2026-06-01 04:00:00,26.2,26.0,25.98,0,29.4,OFF
DVC-103,2026-06-11 16:30:00,24.63,24.0,34.95,0,39.9,FAN
DVC-103,2026-06-09 05:45:00,25.35,26.0,26.57,0,43.1,OFF
DVC-103,2026-06-01 16:30:00,23.99,24.0,36.98,1,1405.6,COOL
DVC-102,2026-06-05 01:00:00,26.0,26.0,24.79,0,34.4,OFF
DVC-104,2026-06-08 18:00:00,24.16,24.0,34.75,1,1343.5,COOL
DVC-101,2026-06-03 11:15:00,24.37,24.0,34.24,1,1318.7,COOL
DVC-102,2026-06-08 18:45:00,24.49,24.0,33.43,1,1299.6,COOL
DVC-105,2026-06-14 09:15:00,25.89,24.0,31.86,1,1300.4,COOL
DVC-101,2026-06-10 09:00:00,26.13,24.0,31.23,1,1586.7,COOL
DVC-104,2026-06-13 03:00:00,23.5,26.0,25.78,0,48.1,OFF
DVC-103,2026-06-14 17:15:00,24.49,24.0,37.76,1,1465.8,COOL
DVC-104,2026-06-14 08:15:00,23.5,26.0,29.7,0,41.2,FAN
DVC-103,2026-06-01 00:00:00,26.99,26.0,26.98,0,41.9,OFF
DVC-103,2026-06-11 02:15:00,25.98,26.0,26.0,0,31.6,OFF
DVC-105,2026-06-12 01:45:00,25.61,26.0,25.42,0,57.0,OFF
DVC-101,2026-06-01 01:45:00,26.63,26.0,25.13,0,42.5,OFF
DVC-104,2026-06-01 12:15:00,24.7,24.0,36.76,0,46.6,FAN
DVC-103,2026-06-14 23:00:00,25.85,26.0,28.43,0,61.5,OFF
DVC-103,2026-06-03 05:30:00,25.71,26.0,26.4,0,49.4,OFF
DVC-105,2026-06-11 07:30:00,26.25,26.0,28.85,0,30.3,OFF
DVC-103,2026-06-05 15:00:00,24.21,24.0,35.91,1,1485.7,COOL
DVC-102,2026-06-06 18:45:00,24.23,24.0,33.79,1,1435.3,COOL
DVC-101,2026-06-13 20:45:00,24.05,24.0,30.92,1,1035.0,COOL
DVC-105,2026-06-09 09:45:00,25.01,24.0,31.99,1,1314.5,COOL
DVC-105,2026-06-11 20:00:00,24.09,24.0,32.74,1,1178.7,COOL
DVC-103,2026-06-10 09:00:00,26.03,24.0,32.05,1,1324.1,COOL
DVC-105,2026-06-07 17:00:00,24.24,24.0,36.26,1,1257.0,COOL
DVC-101,2026-06-04 04:00:00,24.58,26.0,25.17,0,38.5,OFF
DVC-101,2026-06-08 05:45:00,25.15,26.0,26.02,0,62.3,OFF
DVC-104,2026-06-13 13:30:00,23.5,24.0,35.71,0,47.9,FAN
DVC-103,2026-06-12 15:45:00,24.02,24.0,37.88,1,1232.3,COOL
DVC-105,2026-06-12 06:45:00,25.94,26.0,28.37,0,48.9,OFF
DVC-102,2026-06-09 05:15:00,25.02,26.0,26.05,0,39.5,OFF
DVC-103,2026-06-12 23:15:00,25.37,26.0,26.55,0,53.1,OFF
DVC-104,2026-06-08 06:45:00,26.65,26.0,27.69,0,49.7,OFF
DVC-102,2026-06-10 05:15:00,25.67,26.0,26.48,0,39.6,OFF
DVC-102,2026-06-14 13:15:00,24.33,24.0,35.99,0,29.6,FAN
DVC-103,2026-06-06 01:45:00,25.56,26.0,25.49,0,55.3,OFF
DVC-103,2026-06-12 21:30:00,24.61,26.0,29.84,0,47.0,FAN
DVC-105,2026-06-02 18:00:00,24.45,24.0,36.74,0,50.3,FAN
DVC-105,2026-06-01 08:15:00,26.27,26.0,30.52,1,1268.4,COOL
DVC-105,2026-06-11 15:15:00,24.25,24.0,37.66,1,1342.4,COOL
DVC-104,2026-06-08 04:00:00,26.5,26.0,24.99,0,49.9,OFF
DVC-101,2026-06-03 04:15:00,25.34,26.0,25.12,0,34.4,OFF
DVC-104,2026-06-14 16:00:00,23.5,24.0,37.34,0,48.9,FAN
DVC-102,2026-06-06 09:30:00,25.36,24.0,32.2,1,1490.2,COOL
DVC-103,2026-06-04 02:30:00,25.96,26.0,24.7,0,35.3,OFF
DVC-103,2026-06-09 19:15:00,24.17,24.0,33.55,1,1478.0,COOL
DVC-102,2026-06-07 05:00:00,25.9,26.0,25.2,0,42.4,OFF
DVC-101,2026-06-06 09:45:00,25.14,24.0,33.15,1,1166.1,COOL
DVC-102,2026-06-13 06:15:00,25.6,26.0,26.68,0,38.0,OFF
DVC-105,2026-06-02 01:00:00,26.31,26.0,26.11,0,43.2,OFF
DVC-103,2026-06-11 14:15:00,24.65,24.0,37.14,0,28.2,FAN
DVC-105,2026-06-07 00:15:00,26.54,26.0,26.64,0,56.7,OFF
DVC-103,2026-06-14 00:30:00,26.18,26.0,26.45,0,65.2,OFF
DVC-103,2026-06-12 23:45:00,25.64,26.0,26.21,0,44.5,OFF
DVC-104,2026-06-01 03:15:00,26.35,26.0,25.29,0,49.5,OFF
DVC-104,2026-06-04 09:30:00,25.38,24.0,32.49,1,1394.1,COOL
DVC-105,2026-06-13 22:15:00,25.34,26.0,28.63,0,55.5,OFF
DVC-102,2026-06-14 07:15:00,25.93,26.0,28.72,0,28.1,OFF
DVC-102,2026-06-01 09:30:00,25.44,24.0,31.72,1,1437.3,COOL
DVC-102,2026-06-13 23:30:00,26.03,26.0,26.15,0,57.5,OFF
DVC-105,2026-06-07 02:45:00,25.81,26.0,26.0,0,43.3,OFF
DVC-101,2026-06-11 15:00:00,24.68,24.0,37.2,0,42.2,FAN
DVC-105,2026-06-03 17:45:00,23.97,24.0,35.06,1,1549.4,COOL
DVC-103,2026-06-09 12:30:00,24.33,24.0,35.07,1,1330.3,COOL
DVC-104,2026-06-04 00:45:00,26.07,26.0,25.85,0,27.3,OFF
DVC-102,2026-06-03 15:30:00,24.97,24.0,36.72,0,46.8,FAN
DVC-101,2026-06-14 08:00:00,25.66,26.0,30.16,0,29.0,FAN
DVC-105,2026-06-12 18:15:00,24.91,24.0,35.97,0,65.3,FAN
DVC-105,2026-06-01 06:15:00,26.1,26.0,27.68,0,51.4,OFF
DVC-105,2026-06-03 14:15:00,24.2,24.0,36.64,1,1420.1,COOL
DVC-104,2026-06-14 16:45:00,23.5,24.0,35.23,0,54.6,FAN
DVC-101,2026-06-04 17:30:00,24.12,24.0,35.24,1,1176.4,COOL
DVC-104,2026-06-08 10:15:00,24.68,24.0,33.81,1,1282.3,COOL
DVC-101,2026-06-10 22:45:00,25.87,26.0,29.17,0,46.9,OFF
DVC-101,2026-06-06 18:45:00,24.49,24.0,34.15,0,40.9,FAN
DVC-105,2026-06-13 13:15:00,24.47,24.0,35.82,1,1484.8,COOL
DVC-103,2026-06-12 07:30:00,26.81,26.0,28.22,0,37.6,OFF
DVC-105,2026-06-11 02:15:00,26.4,26.0,24.79,0,53.7,OFF
DVC-101,2026-06-11 23:15:00,26.28,26.0,29.13,0,41.7,OFF
DVC-104,2026-06-11 08:15:00,23.5,26.0,29.65,0,55.2,FAN
DVC-104,2026-06-13 15:30:00,23.5,24.0,37.65,0,45.0,FAN
DVC-102,2026-06-07 07:30:00,26.25,26.0,29.18,0,59.9,OFF
DVC-101,2026-06-02 15:15:00,85.0,24.0,37.58,0,46.3,FAN
DVC-101,2026-06-02 07:15:00,25.37,26.0,28.56,0,49.5,OFF
DVC-105,2026-06-14 01:15:00,26.18,26.0,25.35,0,35.0,OFF
DVC-105,2026-06-01 17:00:00,24.64,24.0,37.33,0,34.8,FAN
DVC-105,2026-06-07 04:45:00,26.02,26.0,25.4,0,46.5,OFF
DVC-102,2026-06-13 16:15:00,24.65,24.0,36.24,0,40.9,FAN
DVC-101,2026-06-14 08:30:00,25.71,26.0,29.01,0,48.2,FAN
DVC-105,2026-06-08 15:45:00,24.2,24.0,35.47,1,1566.4,COOL
DVC-102,2026-06-06 12:00:00,24.5,24.0,34.75,0,58.6,FAN
DVC-105,2026-06-02 12:15:00,24.11,24.0,35.24,1,1543.1,COOL
DVC-104,2026-06-01 04:45:00,26.42,26.0,26.59,0,56.5,OFF
DVC-104,2026-06-03 13:00:00,24.35,24.0,36.28,0,53.7,FAN
DVC-102,2026-06-03 08:30:00,26.34,26.0,30.52,0,47.7,FAN
DVC-105,2026-06-03 11:45:00,24.34,24.0,35.2,1,1563.4,COOL
DVC-104,2026-06-10 07:45:00,23.5,26.0,28.41,0,59.1,OFF
DVC-102,2026-06-07 04:00:00,26.1,26.0,24.8,0,40.7,OFF
DVC-101,2026-06-14 11:15:00,24.63,24.0,33.06,0,41.8,FAN
DVC-101,2026-06-11 00:30:00,26.07,26.0,25.64,0,61.1,OFF
DVC-105,2026-06-11 02:30:00,26.36,26.0,24.97,0,59.7,OFF
DVC-101,2026-06-12 10:30:00,24.39,24.0,33.88,1,1392.2,COOL
DVC-105,2026-06-13 23:00:00,26.13,26.0,27.91,0,35.1,OFF
DVC-103,2026-06-11 00:30:00,26.14,26.0,25.86,0,53.0,OFF
DVC-101,2026-06-03 02:15:00,25.81,26.0,25.96,0,48.1,OFF
DVC-103,2026-06-09 10:15:00,24.7,24.0,34.09,1,1594.3,COOL
DVC-101,2026-06-02 14:30:00,24.59,24.0,36.92,0,41.1,FAN
DVC-103,2026-06-02 02:30:00,25.34,26.0,24.95,0,53.4,OFF
DVC-101,2026-06-02 22:00:00,25.51,26.0,29.7,0,43.9,OFF
DVC-105,2026-06-11 18:00:00,24.32,24.0,36.17,0,54.0,FAN
DVC-102,2026-06-06 02:15:00,25.61,26.0,24.96,0,57.6,OFF
DVC-104,2026-06-14 16:15:00,23.5,24.0,37.01,1,1457.8,COOL
DVC-104,2026-06-07 03:30:00,26.27,26.0,25.02,0,62.8,OFF
DVC-105,2026-06-06 18:30:00,24.49,24.0,34.81,1,1350.0,COOL
DVC-103,2026-06-01 15:45:00,24.14,24.0,35.43,1,1426.1,COOL
DVC-101,2026-06-03 17:15:00,24.11,24.0,35.83,1,1431.4,COOL
DVC-101,2026-06-05 04:00:00,26.15,26.0,25.1,0,37.8,OFF
DVC-105,2026-06-05 10:30:00,24.77,24.0,33.95,1,1202.0,COOL
DVC-103,2026-06-05 22:15:00,25.45,26.0,29.13,0,53.3,OFF
DVC-103,2026-06-05 00:00:00,26.32,26.0,27.48,0,52.7,OFF
DVC-105,2026-06-03 15:15:00,24.54,24.0,37.56,0,40.6,FAN
DVC-102,2026-06-02 22:30:00,25.76,26.0,29.24,0,49.5,OFF
DVC-101,2026-06-06 00:45:00,26.24,26.0,26.36,0,53.3,OFF
DVC-104,2026-06-05 07:30:00,25.51,26.0,28.88,0,58.9,OFF
DVC-104,2026-06-05 23:30:00,26.03,26.0,27.65,0,44.2,OFF
DVC-103,2026-06-10 19:30:00,24.29,24.0,31.95,1,1381.8,COOL
DVC-101,2026-06-08 07:00:00,25.6,26.0,28.67,0,36.7,OFF
DVC-102,2026-06-04 07:30:00,26.46,26.0,28.55,0,47.0,OFF
DVC-102,2026-06-11 22:00:00,25.28,26.0,30.18,0,48.4,OFF
DVC-102,2026-06-14 08:00:00,26.16,26.0,28.96,0,67.7,FAN
DVC-102,2026-06-05 22:30:00,25.44,26.0,27.88,0,57.6,OFF
DVC-105,2026-06-08 04:15:00,25.61,26.0,24.35,0,52.0,OFF
DVC-101,2026-06-09 02:00:00,25.6,26.0,24.55,0,38.4,OFF
DVC-102,2026-06-07 20:15:00,24.37,24.0,31.61,0,64.9,FAN
DVC-105,2026-06-14 02:45:00,26.36,26.0,24.78,0,39.5,OFF
DVC-102,2026-06-09 22:15:00,25.67,26.0,29.39,0,45.5,OFF
DVC-105,2026-06-05 09:30:00,25.88,24.0,31.92,1,1431.2,COOL
DVC-102,2026-06-04 15:00:00,24.36,24.0,37.44,1,1321.9,COOL
DVC-105,2026-06-13 22:00:00,25.26,26.0,29.46,0,50.6,OFF
DVC-102,2026-06-14 12:30:00,24.64,24.0,35.91,0,28.3,FAN
DVC-103,2026-06-14 20:30:00,24.58,24.0,32.02,0,51.8,FAN
DVC-103,2026-06-10 11:00:00,24.53,24.0,34.52,0,40.6,FAN
DVC-104,2026-06-14 01:30:00,23.5,26.0,25.56,0,45.1,OFF
DVC-101,2026-06-07 21:45:00,25.17,26.0,29.62,0,44.8,FAN
DVC-105,2026-06-09 07:30:00,26.55,26.0,28.73,0,76.1,OFF
DVC-103,2026-06-14 01:15:00,26.04,26.0,25.07,0,45.4,OFF
DVC-105,2026-06-13 05:00:00,26.17,26.0,26.31,0,38.7,OFF
DVC-105,2026-06-04 20:15:00,24.29,24.0,31.89,0,52.6,FAN
DVC-105,2026-06-03 07:45:00,26.22,26.0,29.56,0,54.7,OFF
DVC-101,2026-06-11 22:30:00,25.66,26.0,27.96,0,64.3,OFF
